name,red,rmax,rmin,rdelta,rresult,r_values,r_time,blue,bmax,bmin,bdelta,bresult,b_values,b_time
SN2016bln,"[21.0, 16.31724214, 16.243531315, 16.218307788, 16.21506386, 16.175810076]",16.17581008,21,4.824189923999999,0.2982348272719667,"[70.41431140719743, 54.712731873933556, 54.465574874617765, 54.38099881342892, 54.37012172026824, 54.238501331197426]","[57480.4155, 57493.376600000076, 57494.38385999994, 57495.33375000022, 57495.37293000007, 57496.31088999985]","[18.94928295, 18.882983006, 18.9007494, 19.025, 18.686682917, 18.68368294, 18.672382842, 18.622082991, 18.612183014, 18.353382946, 18.385782928, 18.2886454, 18.411, 17.778782926, 17.89948292, 17.926182984, 17.94198295, 17.940082944, 17.920482886, 17.801682992, 17.848482915, 17.915983032, 17.866282944, 17.901582904, 17.885582943, 17.848482915, 17.813482942, 17.6921698, 17.818, 17.641282995, 17.628682907, 17.490482934, 17.533582887, 17.239282931, 17.176282991, 17.1718828, 17.225882929, 17.229182934, 17.0096274, 17.13, 16.918982951, 16.847082936, 16.92328294, 16.733682964, 16.765282947, 16.692182988, 16.683082906, 16.59085, 16.711, 16.47688295, 16.38668294, 16.536282942, 16.5194829, 16.423383018, 16.392082975, 16.2661829, 16.31358296, 16.266682989, 16.41728299, 16.323082873, 16.2640829, 16.396082898, 16.345782901, 16.31478301, 16.30118294, 16.2259778, 16.321, 16.182182945, 16.201282886, 16.09858294, 16.09648297, 16.00628298, 16.075582947, 16.067983, 16.068082903, 16.082282974, 16.002982891, 16.0222498, 16.141, 16.02238296, 16.024182891, 16.0274829, 16.03108302, 15.886556, 16.004, 15.81758294]",15.81758294,19.90828294,4.090699995,0.2586172622275499,"[73.27153178710503, 73.01516860612887, 73.08386624002605, 73.56430826052302, 72.256131536023, 72.24453147122394, 72.20083717988905, 72.0063418450968, 71.96806142671046, 70.96735456835587, 71.09263615907774, 70.71703273971073, 71.19014346304807, 68.7455383792477, 69.21225120792889, 69.31549282362778, 69.37658683515629, 69.3692400479247, 69.29345215259559, 68.8340864746175, 69.01504857512424, 69.27605248653603, 69.08387626607838, 69.22037125367491, 69.15850391789775, 69.01504857512424, 68.87971355263373, 68.41062985359873, 68.89717974170824, 68.21386493326166, 68.1651439473094, 67.63076363638335, 67.79741899662021, 66.65944408549052, 66.41584108908818, 66.39882679173579, 66.60763005774703, 66.62039024618758, 65.77143093036734, 66.2368778188047, 65.42093441586847, 65.14291734005263, 65.43756126035271, 64.70443163719099, 64.82661985745062, 64.54396293667754, 64.5087754866148, 64.15213685698285, 64.61672301401316, 63.71145842346155, 63.36268042920441, 63.94114143645292, 63.876180413142656, 63.504589278149325, 63.38356084126001, 62.89674076623645, 63.080023427230266, 62.89867446932993, 63.48100219062294, 63.11675691098218, 62.888620658622926, 63.39902741516751, 63.20453151583445, 63.08466368205959, 63.03207604779707, 62.74127898594498, 63.10870302864634, 62.571936635698215, 62.645790719665726, 62.248678998988545, 62.24055900737657, 61.89178109045379, 62.159744514098044, 62.130357662909006, 62.130743959628475, 62.18565162850445, 61.879020577208934, 61.95352027933264, 62.41269380463086, 61.9540351714897, 61.96099499692631, 61.97375520083372, 61.98767584932018, 61.428830632434256, 61.882953450796876, 61.162131265942186]","[57482.891199999955, 57482.89479999989, 57483.39960648148, 57483.3997, 57483.42860000022, 57483.43149999995, 57483.54389999993, 57483.54749999987, 57483.65929999994, 57484.22259999998, 57484.22619999992, 57484.43269097222, 57484.4327, 57485.18759999983, 57485.19119999977, 57485.21119999979, 57485.21480000019, 57485.253800000064, 57485.256599999964, 57485.26699999999, 57485.27070000023, 57485.283900000155, 57485.28750000009, 57485.2993999999, 57485.30299999984, 57485.37980000023, 57485.38260000013, 57485.49497685185, 57485.495, 57486.10669999989, 57486.10949999979, 57486.16110000014, 57486.16470000008, 57486.85490000015, 57487.10930000013, 57487.112999999896, 57487.26420000009, 57487.26699999999, 57487.82869212963, 57487.8287, 57487.84959999984, 57487.90299999993, 57487.90659999987, 57488.84290000005, 57488.846599999815, 57489.12559999991, 57489.12839999981, 57489.31001736111, 57489.3101, 57489.91669999994, 57489.91910000006, 57490.1148000001, 57490.1176, 57490.197399999946, 57490.20019999985, 57490.83749999991, 57490.83999999985, 57490.84280000022, 57490.84530000016, 57490.900899999775, 57490.90329999989, 57491.29400000023, 57491.29680000013, 57491.4898000001, 57491.49230000004, 57491.758385416666, 57491.7584, 57492.40320000006, 57492.40599999996, 57492.850699999835, 57492.85309999995, 57492.94359999988, 57492.94620000012, 57493.39740000013, 57493.4001000002, 57493.82920000004, 57493.83169999998, 57494.010729166665, 57494.0108, 57494.41949999984, 57494.42230000021, 57494.53489999985, 57494.5373999998, 57496.170086805556, 57496.1701, 57498.121999999974]"
SN2008ds,"[15.593, 15.475, 15.413]",15.413,18.688,3.2749999999999986,0.2124829689223382,"[73.38470503816798, 72.82936641221377, 72.53757832061072]","[54647.46, 54650.47, 54653.13]","[15.613, 15.503, 15.483]",15.483,19.266,3.7829999999999977,0.24433249370277063,"[63.90062886597942, 63.45042268041241, 63.36856701030932]","[54647.46, 54650.47, 54653.13]"
SN2001bt,"[15.3, 15.817, 15.21, 15.212, 15.147]",15.147,17.75,2.6029999999999998,0.1718492110648973,"[89.03154053015753, 92.03999193238572, 88.50782558586248, 88.5194636957357, 88.14122512485595]","[52054.56, 52055.28, 52061.32, 52061.4, 52064.27]","[16.26, 15.571, 15.577, 15.522]",15.522,19.121,3.5989999999999984,0.2318644504574152,"[70.12717977215897, 67.1556160044457, 67.18149319255352, 66.94428563489862]","[52055.28, 52061.32, 52061.4, 52064.27]"
SN2002bo,"[16.314, 15.9, 15.6, 15.37, 15.313, 15.47, 15.2, 15.6, 14.93, 15.02, 14.92, 14.91, 14.898, 14.91, 14.889, 14.55, 14.685, 15.3, 14.582, 14.566, 14.32, 14.146, 14.5, 14.39, 14.102, 13.833, 13.67, 13.817, 13.83, 14.0, 13.6, 13.62, 13.638, 13.54, 13.589, 13.9, 13.86, 13.55, 13.8, 13.541, 13.542, 13.5, 13.509, 13.8, 14.6, 13.552, 13.7, 13.7, 13.8, 13.5, 13.487, 13.505, 13.7, 13.513, 13.45]",13.45,17.1,3.650000000000002,0.271375465,"[60.11597260273969, 58.59041095890407, 57.48493150684928, 56.637397260273936, 56.427356164383525, 57.00589041095887, 56.01095890410955, 57.48493150684928, 55.01602739726024, 55.34767123287667, 54.979178082191744, 54.94232876712326, 54.89810958904106, 54.94232876712326, 54.864945205479415, 53.6157534246575, 54.11321917808216, 56.379452054794484, 53.73367123287668, 53.67471232876709, 52.768219178082155, 52.127041095890384, 53.43150684931503, 53.026164383561614, 51.96490410958901, 50.97365753424654, 50.3730136986301, 50.914698630136954, 50.962602739725995, 51.58904109589037, 50.11506849315065, 50.18876712328764, 50.25509589041093, 49.89397260273969, 50.07453424657532, 51.220547945205446, 51.07315068493147, 49.93082191780819, 50.85205479452052, 49.89765753424655, 49.90134246575339, 49.74657534246572, 49.779739726027366, 50.85205479452052, 53.79999999999996, 49.93819178082188, 50.483561643835586, 50.483561643835586, 50.85205479452052, 49.74657534246572, 49.698671232876684, 49.764999999999965, 50.483561643835586, 49.79447945205476, 49.562328767123255]","[52342.34, 52342.45, 52343.4, 52343.51, 52343.75468, 52343.79, 52343.82, 52343.83, 52344.52, 52344.76, 52344.81841, 52344.82679, 52344.83757, 52345.17, 52345.33, 52345.49, 52345.72049, 52345.88, 52346.18, 52346.31, 52346.42, 52347.62424, 52347.85, 52348.12, 52348.32, 52349.67147, 52349.85, 52350.06, 52350.16, 52350.83, 52350.93, 52351.55, 52352.3, 52352.46, 52352.70697, 52352.81, 52352.89, 52353.17, 52353.83, 52354.15, 52354.29, 52354.34, 52354.682, 52354.81, 52354.85, 52355.19, 52356.18, 52356.85, 52357.81, 52357.87, 52358.14, 52358.25, 52358.85, 52360.15, 52360.58]","[17.319, 16.94, 16.3, 16.209, 15.72, 15.825, 15.724, 15.648, 15.33, 15.375, 15.362, 15.261, 15.11, 14.83, 14.822, 14.736, 14.72, 14.47, 14.434, 14.367, 14.444, 14.31, 14.22, 14.22, 14.17, 14.179, 14.1, 14.14, 14.118, 14.08, 14.098, 14.041, 14.07, 14.08, 14.06, 14.05, 14.085, 14.024]",14.024,17.72,3.6959999999999997,0.26354820308043353,"[65.71473376623376, 64.27666666666667, 61.8482683982684, 61.50298051948052, 59.64753246753247, 60.045941558441555, 59.66270995670996, 59.37433766233766, 58.16772727272727, 58.33847402597403, 58.28914718614718, 57.90591558441558, 57.33296536796537, 56.27054112554113, 56.240186147186144, 55.913870129870126, 55.85316017316018, 54.9045670995671, 54.76796969696969, 54.51374675324676, 54.80591341991342, 54.297467532467536, 53.95597402597403, 53.95597402597403, 53.766255411255415, 53.800404761904765, 53.50064935064935, 53.652424242424246, 53.56894805194805, 53.42476190476191, 53.49306060606061, 53.27678138528138, 53.386818181818185, 53.42476190476191, 53.34887445887446, 53.31093073593073, 53.44373376623377, 53.21227705627705]","[52342.34, 52342.45, 52343.51, 52343.75041, 52344.52, 52344.81413, 52345.17, 52345.33, 52345.49, 52345.71618, 52346.18, 52346.31, 52346.42, 52347.52, 52347.61993, 52348.32, 52348.39, 52349.42, 52349.66715, 52350.06, 52350.16, 52350.39, 52351.54, 52351.55, 52352.25, 52352.3, 52352.46, 52352.70267, 52353.17, 52353.39, 52354.15, 52354.29, 52354.34, 52354.45, 52354.67772, 52356.37, 52358.14, 52358.25]"
SN1998aq,"[13.613, 13.328, 13.11, 12.93, 12.929, 12.788, 12.79, 12.67, 12.661, 12.661, 12.615, 12.501, 12.445, 12.446, 12.434]",12.434,20.146,7.7120000000000015,0.6202348399549623,"[21.948138226141072, 21.488634854771778, 21.137155082987547, 20.846942427385887, 20.845330134854766, 20.6179968879668, 20.621221473029042, 20.427746369294603, 20.41323573651452, 20.41323573651452, 20.339070280082982, 20.155268931535264, 20.064980549792526, 20.066592842323644, 20.047245331950204]","[50920.145, 50921.143, 50922.138, 50923.161, 50923.162, 50924.15, 50924.151, 50925.274, 50925.277, 50925.291, 50926.248, 50928.255, 50930.27, 50930.271, 50931.297]","[13.551, 13.264, 13.046, 12.861, 12.867, 12.729, 12.718, 12.6, 12.605, 12.596, 12.523, 12.419, 12.357]",12.357,20.013,7.656000000000002,0.6195678562757954,"[21.87169631661441, 21.408470219435728, 21.05661206896551, 20.758016849529774, 20.767701018808772, 20.54496512539184, 20.527210815047013, 20.33675548589341, 20.344825626959242, 20.330299373040745, 20.212475313479615, 20.044616379310337, 19.944546630094038]","[50920.145, 50921.143, 50922.138, 50923.161, 50923.162, 50924.15, 50924.151, 50925.274, 50925.277, 50925.291, 50926.248, 50928.255, 50930.27]"
SN2009eu,"[17.793, 17.547, 17.219]",17.219,20.116,2.8969999999999985,0.16824438120680632,"[105.75687504314816, 104.29471625819819, 102.34517121159827]","[54978.42, 54980.36, 54984.43]","[18.228, 17.987, 17.658]",17.658,21.247,3.5889999999999986,0.20325065126288358,"[89.6823694622458, 88.49664140429091, 86.87795040401231]","[54978.42, 54980.36, 54984.43]"
SN1999bh,"[17.482, 17.372, 17.361]",17.361,18.771,1.4100000000000001,0.08121652,"[215.25177446808507, 213.89737021276596, 213.76192978723404]","[51271.33, 51272.21, 51273.26]",[18.655],18.655,20.289,1.6340000000000003,0.087590458,[212.9798194614443],[51272.21]
SN2006je,[18.015],18.015,18.703,0.6879999999999988,0.038190397,[471.7154433139543],[54026.36],[19.47],19.47,21.301,1.8309999999999995,0.094042116,[207.03489896231568],[54027.36]
SN1999aw,"[17.074, 16.99, 16.937, 16.8]",16.8,19.579,2.779,0.16541666666666666,"[103.21813602015115, 102.71032745591938, 102.38992443324938, 101.56171284634762]","[51249.25, 51249.26, 51254.15, 51254.16]","[16.946, 16.961, 16.861, 16.858]",16.858,20.383,3.5249999999999986,0.20909953731166203,"[81.0427426950355, 81.11447886524826, 80.63623773049649, 80.62189049645393]","[51249.25, 51249.26, 51254.15, 51254.16]"
SN2005na,"[16.136, 16.105]",16.105,18.077,1.9720000000000013,0.12244644520335307,"[131.7800608519269, 131.5268889452332]","[53741.33, 53743.31]","[16.257, 16.252, 16.265, 16.215]",16.215,20.276,4.061,0.25044711686709836,"[64.91190716572274, 64.89194287121397, 64.94385003693672, 64.74420709184929]","[53738.19991, 53740.25501, 53741.19233, 53741.33]"
SN2007af,"[14.609, 13.295, 13.23, 13.178, 13.144]",13.144,18.397,5.252999999999998,0.3996500304321362,"[36.55448239101467, 33.26660574909577, 33.10396344945747, 32.97384960974682, 32.888775176089865]","[54162.47, 54169.47, 54171.43, 54174.51, 54175.48]","[15.085, 14.948, 15.106, 14.935, 14.039, 14.148, 14.103, 14.071, 13.889, 13.574, 13.479, 13.478, 13.469, 13.449, 13.407, 13.416, 13.41, 13.407, 13.421, 13.372, 13.351, 13.347, 13.345, 13.345, 13.351, 13.347, 13.329, 13.3, 13.304, 13.369, 13.365, 13.334, 13.29, 13.28, 13.273]",13.273,19.221,5.948,0.4481277781963385,"[33.662273873570946, 33.356557498318764, 33.70913550773369, 33.32754791526563, 31.32811819098856, 31.571352387357095, 31.4709345998655, 31.399526395427028, 30.993392232683252, 30.290467720242095, 30.078474613315393, 30.076243106926697, 30.056159549428376, 30.011529421654338, 29.917806153328847, 29.937889710827168, 29.924500672494954, 29.917806153328847, 29.94904724277068, 29.839703429724278, 29.792841795561536, 29.783915770006722, 29.77945275722932, 29.77945275722932, 29.792841795561536, 29.783915770006722, 29.743748655010087, 29.679034969737724, 29.68796099529253, 29.833008910558167, 29.82408288500336, 29.754906186953594, 29.656719905850704, 29.63440484196368, 29.61878429724277]","[54161.8128, 54161.86848, 54161.8814, 54162.47, 54164.95978, 54165.0269, 54165.0971, 54165.26943, 54166.28117, 54167.95751, 54168.96545, 54169.2953, 54169.47, 54169.659, 54169.87344, 54169.87712, 54169.88076, 54170.29985, 54170.599, 54170.6659, 54170.84399, 54170.84766, 54170.85131, 54171.30832, 54171.43, 54171.5336, 54171.84891, 54172.30469, 54172.3361, 54172.4028, 54173.0063, 54173.0729, 54173.91378, 54174.33222, 54174.51]"
SN2012fr,"[14.74, 14.23, 12.86, 12.67, 12.49, 12.43, 12.3, 12.23, 12.29, 12.26, 12.05, 12.15, 12.09, 11.93, 12.06, 11.89]",11.89,14.74,2.8499999999999996,0.23969722455845244,"[61.494245614035094, 59.36656140350878, 53.65101754385966, 52.85835087719299, 52.10740350877194, 51.85708771929825, 51.314736842105276, 51.02270175438598, 51.27301754385965, 51.147859649122815, 50.271754385964925, 50.68894736842106, 50.43863157894737, 49.77112280701755, 50.313473684210535, 49.6042456140351]","[56229.212, 56230.22, 56233.219, 56234.239, 56235.5, 56236.24, 56236.25, 56237.21, 56237.24, 56238.274, 56239.22, 56239.243, 56241.201, 56241.22, 56242.201, 56243.23]","[15.212, 14.84, 15.21, 15.15, 14.066, 13.97, 13.524, 13.395, 13.62, 13.38, 13.126, 13.3, 13.26, 12.846, 12.84, 12.839, 12.85, 12.8, 12.621, 12.6, 12.465, 12.45, 12.65, 12.333, 12.33, 12.44, 12.3, 12.23, 12.4, 12.113, 12.13, 12.109, 12.11, 12.06, 12.14, 12.021, 12.08, 12.02, 12.09, 12.051, 12.04, 12.018, 11.95]",11.95,16.697,4.747,0.3972384937238494,"[38.29437539498631, 37.357910259111016, 38.28934063619128, 38.138297872340424, 35.40945860543501, 35.167790183273645, 34.0450389719823, 33.72029702970297, 34.28670739414367, 33.682536338740256, 33.04312197177164, 33.48114598693912, 33.38045081103855, 32.33825574046766, 32.32315146408258, 32.32063408468507, 32.34832525805771, 32.22245628818201, 31.771845376026967, 31.718980408679165, 31.379134190014746, 31.34137349905203, 31.844849378554876, 31.046840109542867, 31.03928797135033, 31.31619970507689, 30.963766589424903, 30.7875500315989, 31.215504529176325, 30.493016642089742, 30.535812091847482, 30.482947124499685, 30.485464503897195, 30.359595534021487, 30.560985885822628, 30.261417737518432, 30.40994312197177, 30.258900358120915, 30.43511691594691, 30.33693911944386, 30.3092479460712, 30.253865599325895, 30.08268380029492]","[56228.8153, 56229.201, 56229.28, 56229.29, 56230.2, 56230.21, 56231.2, 56231.4903, 56231.56, 56232.08, 56232.2, 56232.35, 56232.42, 56233.12, 56233.211, 56233.4271, 56233.9, 56233.96, 56234.16, 56234.23, 56235.1, 56235.236, 56235.58, 56236.19, 56236.232, 56236.25, 56237.21, 56237.232, 56237.7, 56238.22, 56238.264, 56239.17, 56239.22, 56239.235, 56239.57, 56241.17, 56241.193, 56241.22, 56241.64, 56242.14, 56242.193, 56243.13, 56243.23]"
SN1996ai,"[14.52, 14.5, 14.5, 14.47]",14.47,16.02,1.549999999999999,0.1071181755355908,"[135.5512258064517, 135.36451612903235, 135.36451612903235, 135.08445161290334]","[50253.5, 50254.0, 50254.5, 50255.5]","[16.95, 16.5]",16.5,20.15,3.6499999999999986,0.22121212121212114,"[76.62328767123292, 74.58904109589044]","[50253.5, 50254.0]"
SN2003ch,"[16.769, 16.741]",16.741,18.347,1.6060000000000016,0.095932143,"[174.80064072229118, 174.5087677459525]","[52725.64889, 52728.6612]",[16.973],16.973,19.319,2.346,0.13821952512814473,[122.79741219096333],[52725.64324]
SN1999da,"[16.555, 16.399, 16.268, 16.149, 16.068, 15.998, 15.948, 15.94]",15.94,18.335,2.3950000000000014,0.1502509410288583,"[110.18233820459282, 109.14407515657614, 108.27220041753647, 107.48019206680578, 106.94109394572018, 106.47520668058449, 106.14243006263042, 106.08918580375776]","[51365.36, 51366.32, 51367.34, 51368.34, 51369.32, 51370.21, 51372.32, 51373.31]","[17.095, 16.95, 16.895, 16.821, 16.765]",16.765,19.911,3.146000000000001,0.18765284819564573,"[91.09907024793385, 90.32636681500315, 90.03327240940877, 89.63892720915447, 89.34050381436742]","[51365.36, 51366.32, 51367.34, 51368.34, 51370.21]"
SN2003gq,"[17.803, 17.718, 17.616, 17.625, 17.551, 17.496]",17.496,20.168,2.6720000000000006,0.15272062185642438,"[116.57233832335326, 116.01576646706584, 115.34788023952092, 115.40681137724548, 114.92226646706582, 114.56213173652691]","[52846.45, 52847.39, 52848.35, 52849.44, 52852.44, 52853.44]","[18.221, 18.15]",18.15,21.236,3.086000000000002,0.17002754820936652,"[107.16498703823711, 106.74740764743997]","[52846.45, 52848.35]"
SN2005am,"[13.713, 13.698, 13.661]",13.661,16.59,2.9290000000000003,0.21440597320840352,"[63.95810617958346, 63.888145442130416, 63.71557562307954]","[53435.32, 53436.25, 53438.23]","[14.082, 13.923, 13.851]",13.851,17.529,3.677999999999999,0.26554039419536485,"[53.03147960848289, 52.43270065252857, 52.161555464926614]","[53432.06039, 53435.32, 53436.11336]"
SN2008Y,[18.271],18.271,20.592,2.320999999999998,0.127031908,[143.83000473933663],[54505.41],[18.464],18.464,22.075,3.6110000000000007,0.19556975736568463,[94.4113253946275],[54505.41]
SN2000ce,[15.8],15.8,24.25,8.45,0.5348101265822784,[29.543195266272193],[51673.89],[17.615],17.615,24.12,6.505000000000003,0.3692875390292366,[47.69995772482703],[51674.13]
SN2007ax,[16.79],16.79,18.55,1.7600000000000016,0.10482430017867789,[160.17278409090892],[54208.6],"[16.63, 16.584]",16.584,20.53,3.9460000000000015,0.2379401833092138,"[69.89151545869233, 69.69818955904711]","[54185.05157, 54190.10517]"
SN1999ef,[17.316],17.316,20.464,3.1479999999999997,0.1817971817971818,[95.24900127064802],[51464.31],[17.72],17.72,21.798,4.077999999999999,0.23013544018058688,[76.9981363413438],[51464.31]
SN2017cfd,"[17.74, 16.698, 16.792, 14.806, 14.736]",14.736,17.74,3.003999999999998,0.20385450597176966,"[87.02284953395478, 81.91136085219713, 82.37247403462058, 72.63023169107862, 72.28684953395478]","[57829.18, 57830.33, 57831.28, 57840.31, 57844.3]","[18.291, 18.276, 17.142, 17.108, 15.076, 15.071, 15.002, 14.973]",14.973,19.38,4.406999999999998,0.29432979362853123,"[62.144575221238966, 62.093611980939436, 58.24079101429547, 58.12527433628322, 51.22145405037443, 51.204466303607916, 50.97003539823012, 50.87150646698437]","[57828.3, 57829.18, 57830.33, 57831.28, 57840.31, 57841.29, 57844.3, 57845.23]"
SN2011df,[15.14],15.14,17.067,1.9269999999999996,0.12727873183619548,[118.95153087701092],[55720.12],[15.464],15.464,18.573,3.109,0.2010475944128298,[76.9171103248633],[55720.12]
SN2003gs,"[13.342, 13.324]",13.324,19.98,6.656000000000001,0.4995496847793456,"[26.70805408653846, 26.672021634615383]","[52852.46, 52853.49]",[14.356],14.356,19.487,5.1309999999999985,0.3574115352465867,[40.166582732410845],[52852.46]
SN2000cf,"[17.096, 17.063]",17.063,20.052,2.9890000000000008,0.17517435386508826,"[97.59419471395113, 97.40581097356973]","[51675.185, 51676.35]",[17.222],17.222,20.721,3.4989999999999988,0.20317036348856105,[84.76630008573883],[51675.185]
SN2008bf,"[16.066, 15.973, 15.887, 15.865]",15.865,18.277,2.412000000000001,0.15203277655215888,"[105.6745812603648, 105.06287106135984, 104.49720356550577, 104.35249792703148]","[54549.45, 54551.34, 54553.33, 54556.39]","[16.721, 16.044, 16.049, 15.976, 15.921, 15.932, 15.825]",15.825,19.024,3.1990000000000016,0.2021484992101107,"[82.71641919349793, 79.3673960612691, 79.39213035323533, 79.03100969052825, 78.75893247889961, 78.81334792122534, 78.28403407314781]","[54544.46, 54548.87269, 54549.45, 54549.75404, 54550.77564, 54551.34, 54553.33]"
SN2000cx,"[14.149, 14.17, 14.2, 13.97, 14.0, 13.948, 13.97, 13.77, 13.8, 13.79, 13.755, 13.78, 13.78, 13.68, 13.6, 13.44, 13.424, 13.41, 13.37, 13.39, 13.38, 13.338, 13.41, 13.36, 13.324, 13.36, 13.34, 13.35, 13.322, 13.39, 13.4, 13.32, 13.37, 13.38, 13.35, 13.4, 13.4, 13.36, 13.4, 13.4, 13.373, 13.7, 13.44, 13.44, 13.5, 13.47, 13.2]",13.2,23.85,10.650000000000002,0.806818182,"[17.536788732394363, 17.562816901408446, 17.599999999999994, 17.314929577464785, 17.352112676056333, 17.287661971830982, 17.314929577464785, 17.067042253521123, 17.10422535211267, 17.09183098591549, 17.04845070422535, 17.079436619718305, 17.079436619718305, 16.955492957746475, 16.85633802816901, 16.65802816901408, 16.638197183098587, 16.620845070422533, 16.571267605633796, 16.596056338028166, 16.583661971830985, 16.531605633802812, 16.620845070422533, 16.558873239436615, 16.514253521126754, 16.558873239436615, 16.534084507042248, 16.546478873239433, 16.511774647887318, 16.596056338028166, 16.608450704225348, 16.50929577464788, 16.571267605633796, 16.583661971830985, 16.546478873239433, 16.608450704225348, 16.608450704225348, 16.558873239436615, 16.608450704225348, 16.608450704225348, 16.574985915492952, 16.98028169014084, 16.65802816901408, 16.65802816901408, 16.73239436619718, 16.695211267605632, 16.360563380281686]","[51743.46, 51743.47, 51744.09, 51744.4, 51744.42, 51744.45, 51744.46, 51745.36, 51745.38, 51745.43, 51745.49, 51745.5, 51745.5, 51746.49, 51747.03, 51749.34, 51749.45, 51750.36, 51750.38, 51750.45, 51751.35, 51751.47, 51752.38, 51752.39, 51752.45, 51752.46, 51753.03, 51753.4, 51753.45, 51753.46, 51753.98, 51754.06, 51754.46, 51754.47, 51754.98, 51755.14, 51755.34, 51755.37, 51756.01, 51756.42, 51756.44, 51756.98, 51757.32, 51757.34, 51757.44, 51757.46, 51758.04]","[14.362, 14.41, 14.16, 14.18, 14.124, 14.17, 13.96, 13.99, 13.97, 13.909, 13.95, 13.95, 13.79, 13.8, 13.52, 13.48, 13.47, 13.42, 13.45, 13.44, 13.422, 13.44, 13.41, 13.389]",13.389,23.31,9.921,0.7409814026439614,"[19.38240278197762, 19.447181735712125, 19.109791351678258, 19.13678258240097, 19.061207136377384, 19.123286967039615, 18.839879044451166, 18.880365890535227, 18.85337465981252, 18.771051406108256, 18.82638342908981, 18.82638342908981, 18.610453583308132, 18.62394919866949, 18.246071968551558, 18.19208950710614, 18.178593891744786, 18.11111581493801, 18.151602661022075, 18.138107045660718, 18.113814938010282, 18.138107045660718, 18.097620199576657, 18.069279407317808]","[51743.46, 51743.47, 51744.4, 51744.42, 51744.45, 51744.46, 51745.36, 51745.38, 51745.43, 51745.49, 51745.5, 51745.5, 51746.49, 51747.03, 51749.34, 51749.45, 51750.36, 51750.38, 51750.45, 51751.35, 51751.47, 51752.38, 51752.39, 51752.45]"
